Number,Blocked or Success,Day of Week,Month,Date,Time,Week Number,ISO-8601
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,13:01,WN7,2017-02-13 13:01:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,13:06,WN7,2017-02-13 13:06:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,13:11,WN7,2017-02-13 13:11:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,13:11,WN7,2017-02-13 13:11:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,13:12,WN7,2017-02-13 13:12:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,13:16,WN7,2017-02-13 13:16:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,13:21,WN7,2017-02-13 13:21:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,13:26,WN7,2017-02-13 13:26:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,13:31,WN7,2017-02-13 13:31:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,13:31,WN7,2017-02-13 13:31:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,13:32,WN7,2017-02-13 13:32:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,13:36,WN7,2017-02-13 13:36:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,13:41,WN7,2017-02-13 13:41:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,13:46,WN7,2017-02-13 13:46:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,13:51,WN7,2017-02-13 13:51:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,13:51,WN7,2017-02-13 13:51:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,13:52,WN7,2017-02-13 13:52:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,13:56,WN7,2017-02-13 13:56:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,14:01,WN7,2017-02-13 14:01:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,14:06,WN7,2017-02-13 14:06:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,14:11,WN7,2017-02-13 14:11:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,14:11,WN7,2017-02-13 14:11:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,14:12,WN7,2017-02-13 14:12:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,14:16,WN7,2017-02-13 14:16:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,14:21,WN7,2017-02-13 14:21:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,14:26,WN7,2017-02-13 14:26:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,14:31,WN7,2017-02-13 14:31:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,14:31,WN7,2017-02-13 14:31:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,14:32,WN7,2017-02-13 14:32:00
61136150,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,14:36,WN7,2017-02-13 14:36:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,14:37,WN7,2017-02-13 14:37:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,14:42,WN7,2017-02-13 14:42:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,14:47,WN7,2017-02-13 14:47:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,14:51,WN7,2017-02-13 14:51:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,14:52,WN7,2017-02-13 14:52:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,14:52,WN7,2017-02-13 14:52:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,14:57,WN7,2017-02-13 14:57:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,15:03,WN7,2017-02-13 15:03:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,15:08,WN7,2017-02-13 15:08:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,15:11,WN7,2017-02-13 15:11:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,15:12,WN7,2017-02-13 15:12:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,15:13,WN7,2017-02-13 15:13:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,15:18,WN7,2017-02-13 15:18:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,15:23,WN7,2017-02-13 15:23:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,15:28,WN7,2017-02-13 15:28:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,15:31,WN7,2017-02-13 15:31:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,15:32,WN7,2017-02-13 15:32:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,15:33,WN7,2017-02-13 15:33:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,15:38,WN7,2017-02-13 15:38:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,15:43,WN7,2017-02-13 15:43:00
61136150,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,15:45,WN7,2017-02-13 15:45:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,15:48,WN7,2017-02-13 15:48:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,15:51,WN7,2017-02-13 15:51:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,15:52,WN7,2017-02-13 15:52:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,15:53,WN7,2017-02-13 15:53:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,15:58,WN7,2017-02-13 15:58:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,16:03,WN7,2017-02-13 16:03:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,16:08,WN7,2017-02-13 16:08:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,16:11,WN7,2017-02-13 16:11:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,16:12,WN7,2017-02-13 16:12:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,16:13,WN7,2017-02-13 16:13:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,16:18,WN7,2017-02-13 16:18:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,16:23,WN7,2017-02-13 16:23:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,16:28,WN7,2017-02-13 16:28:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,16:31,WN7,2017-02-13 16:31:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,16:32,WN7,2017-02-13 16:32:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,16:33,WN7,2017-02-13 16:33:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,16:38,WN7,2017-02-13 16:38:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,16:43,WN7,2017-02-13 16:43:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,16:48,WN7,2017-02-13 16:48:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,16:51,WN7,2017-02-13 16:51:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,16:52,WN7,2017-02-13 16:52:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,16:53,WN7,2017-02-13 16:53:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,16:58,WN7,2017-02-13 16:58:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,17:03,WN7,2017-02-13 17:03:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,17:08,WN7,2017-02-13 17:08:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,17:11,WN7,2017-02-13 17:11:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,17:12,WN7,2017-02-13 17:12:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,17:13,WN7,2017-02-13 17:13:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,17:18,WN7,2017-02-13 17:18:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,17:23,WN7,2017-02-13 17:23:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,17:28,WN7,2017-02-13 17:28:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,17:31,WN7,2017-02-13 17:31:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,17:32,WN7,2017-02-13 17:32:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,17:48,WN7,2017-02-13 17:48:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,17:51,WN7,2017-02-13 17:51:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,17:52,WN7,2017-02-13 17:52:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,17:53,WN7,2017-02-13 17:53:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,17:58,WN7,2017-02-13 17:58:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,18:08,WN7,2017-02-13 18:08:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,18:11,WN7,2017-02-13 18:11:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,18:12,WN7,2017-02-13 18:12:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,18:13,WN7,2017-02-13 18:13:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,18:18,WN7,2017-02-13 18:18:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,18:28,WN7,2017-02-13 18:28:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,18:31,WN7,2017-02-13 18:31:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,18:32,WN7,2017-02-13 18:32:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,18:33,WN7,2017-02-13 18:33:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,18:38,WN7,2017-02-13 18:38:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,18:43,WN7,2017-02-13 18:43:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,18:48,WN7,2017-02-13 18:48:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,18:51,WN7,2017-02-13 18:51:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,18:52,WN7,2017-02-13 18:52:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,18:53,WN7,2017-02-13 18:53:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,18:58,WN7,2017-02-13 18:58:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,19:03,WN7,2017-02-13 19:03:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,19:08,WN7,2017-02-13 19:08:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,19:11,WN7,2017-02-13 19:11:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,19:12,WN7,2017-02-13 19:12:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,19:13,WN7,2017-02-13 19:13:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,19:18,WN7,2017-02-13 19:18:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,19:23,WN7,2017-02-13 19:23:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,19:28,WN7,2017-02-13 19:28:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,19:33,WN7,2017-02-13 19:33:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,19:38,WN7,2017-02-13 19:38:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,19:43,WN7,2017-02-13 19:43:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,19:48,WN7,2017-02-13 19:48:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,19:53,WN7,2017-02-13 19:53:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,19:58,WN7,2017-02-13 19:58:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,20:03,WN7,2017-02-13 20:03:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,20:13,WN7,2017-02-13 20:13:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,20:18,WN7,2017-02-13 20:18:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,20:23,WN7,2017-02-13 20:23:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,20:28,WN7,2017-02-13 20:28:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,20:33,WN7,2017-02-13 20:33:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,20:38,WN7,2017-02-13 20:38:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,20:43,WN7,2017-02-13 20:43:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,20:48,WN7,2017-02-13 20:48:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,20:53,WN7,2017-02-13 20:53:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,20:58,WN7,2017-02-13 20:58:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,21:03,WN7,2017-02-13 21:03:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,21:08,WN7,2017-02-13 21:08:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,21:13,WN7,2017-02-13 21:13:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,21:18,WN7,2017-02-13 21:18:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,21:23,WN7,2017-02-13 21:23:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,21:28,WN7,2017-02-13 21:28:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,21:33,WN7,2017-02-13 21:33:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,21:38,WN7,2017-02-13 21:38:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,21:43,WN7,2017-02-13 21:43:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,21:48,WN7,2017-02-13 21:48:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,21:53,WN7,2017-02-13 21:53:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Monday,February,13-02-2017,21:58,WN7,2017-02-13 21:58:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,7:00,WN7,2017-02-14 7:00:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,7:05,WN7,2017-02-14 7:05:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,7:10,WN7,2017-02-14 7:10:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,7:15,WN7,2017-02-14 7:15:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,7:20,WN7,2017-02-14 7:20:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,7:25,WN7,2017-02-14 7:25:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,7:30,WN7,2017-02-14 7:30:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,7:36,WN7,2017-02-14 7:36:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,7:41,WN7,2017-02-14 7:41:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,7:46,WN7,2017-02-14 7:46:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,7:50,WN7,2017-02-14 7:50:00
61136150,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,7:51,WN7,2017-02-14 7:51:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,7:51,WN7,2017-02-14 7:51:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,7:52,WN7,2017-02-14 7:52:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,7:56,WN7,2017-02-14 7:56:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,8:01,WN7,2017-02-14 8:01:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,8:06,WN7,2017-02-14 8:06:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,8:10,WN7,2017-02-14 8:10:00
61136150,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,8:11,WN7,2017-02-14 8:11:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,8:11,WN7,2017-02-14 8:11:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,8:12,WN7,2017-02-14 8:12:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,8:16,WN7,2017-02-14 8:16:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,8:21,WN7,2017-02-14 8:21:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,8:26,WN7,2017-02-14 8:26:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,8:30,WN7,2017-02-14 8:30:00
61136150,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,8:31,WN7,2017-02-14 8:31:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,8:31,WN7,2017-02-14 8:31:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,8:32,WN7,2017-02-14 8:32:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,8:36,WN7,2017-02-14 8:36:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,8:41,WN7,2017-02-14 8:41:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,8:46,WN7,2017-02-14 8:46:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,8:50,WN7,2017-02-14 8:50:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,8:51,WN7,2017-02-14 8:51:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,8:52,WN7,2017-02-14 8:52:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,8:56,WN7,2017-02-14 8:56:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,9:01,WN7,2017-02-14 9:01:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,9:06,WN7,2017-02-14 9:06:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,9:10,WN7,2017-02-14 9:10:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,9:11,WN7,2017-02-14 9:11:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,9:12,WN7,2017-02-14 9:12:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,9:16,WN7,2017-02-14 9:16:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,9:21,WN7,2017-02-14 9:21:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,9:26,WN7,2017-02-14 9:26:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,9:30,WN7,2017-02-14 9:30:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,9:31,WN7,2017-02-14 9:31:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,9:32,WN7,2017-02-14 9:32:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,9:36,WN7,2017-02-14 9:36:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,9:41,WN7,2017-02-14 9:41:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,9:46,WN7,2017-02-14 9:46:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,9:50,WN7,2017-02-14 9:50:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,9:51,WN7,2017-02-14 9:51:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,9:52,WN7,2017-02-14 9:52:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,9:56,WN7,2017-02-14 9:56:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,10:01,WN7,2017-02-14 10:01:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,10:06,WN7,2017-02-14 10:06:00
1800132468,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,10:10,WN7,2017-02-14 10:10:00
61136150,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,10:11,WN7,2017-02-14 10:11:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,10:11,WN7,2017-02-14 10:11:00
1800076072,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,10:12,WN7,2017-02-14 10:12:00
61132307,SUCCESSFULLY ABLE TO ENTER PHONE QUEUE,Tuesday,February,14-02-2017,10:16,WN7,2017-02-14 10:16:00
